FullTime;Operation Mode;System Status;Flow [m³/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [°C];Uv-I Sensor [W/m²];Total Lamp Pwr [kW];Calculated [m³];ByPass;Alarm;Flow Limit;Allowed Flow [m³]
27-03-2023 19:13;De-Ballast;Running De-Ballast;498;0;3,36;3,34;0,02;12,9;1022;51,844;98,5;System In Line;System Ok;500;500
27-03-2023 19:14;De-Ballast;Running De-Ballast;491;0;3,42;3,37;0,02;12,9;1018;51,845;99,2;System In Line;System Ok;500;500
27-03-2023 19:14;De-Ballast;Running De-Ballast;506;0;3,33;3,32;0,01;12,9;1006;51,848;100;System In Line;System Ok;500;500
27-03-2023 19:14;De-Ballast;Running De-Ballast;489;0;3,28;3,28;0,01;12,9;1017;51,845;100,7;System In Line;System Ok;500;500
27-03-2023 19:14;De-Ballast;Running De-Ballast;523;0;3,21;3,19;0,01;12,9;1019;51,843;101,6;System In Line;System Ok;500;500
27-03-2023 19:14;De-Ballast;Running De-Ballast;504;0;3,42;3,43;0;12,9;1014;51,845;102,3;System In Line;System Ok;500;500
27-03-2023 19:14;De-Ballast;Running De-Ballast;511;0;3,22;3,24;0;12,9;1013;51,847;103,1;System In Line;System Ok;500;500
27-03-2023 19:14;De-Ballast;Running De-Ballast;505;0;3,44;3,43;0,01;12,9;1013;51,847;103,8;System In Line;System Ok;500;500
27-03-2023 19:14;De-Ballast;Running De-Ballast;508;0;3,32;3,31;0,02;12,9;1008;51,842;104,7;System In Line;System Ok;500;500
27-03-2023 19:14;De-Ballast;Running De-Ballast;495;0;3,47;3,46;0,01;12,9;1019;51,845;105,4;System In Line;System Ok;500;500
27-03-2023 19:14;De-Ballast;Running De-Ballast;491;0;3,4;3,41;0;12,9;1017;51,845;106,2;System In Line;System Ok;500;500
27-03-2023 19:14;De-Ballast;Running De-Ballast;493;0;3,39;3,39;0,01;12,9;1019;51,844;106,9;System In Line;System Ok;500;500
27-03-2023 19:15;De-Ballast;Running De-Ballast;496;0;3,52;3,53;0,01;12,9;1018;51,846;107,7;System In Line;System Ok;500;500
27-03-2023 19:15;De-Ballast;Running De-Ballast;491;0;3,31;3,3;0,01;12,9;1026;51,842;108,4;System In Line;System Ok;500;500
27-03-2023 19:15;De-Ballast;Running De-Ballast;493;0;3,56;3,54;0,01;12,9;1027;51,845;109,2;System In Line;System Ok;500;500
27-03-2023 19:15;De-Ballast;Running De-Ballast;494;0;3,37;3,36;0,01;12,9;1022;51,843;109,9;System In Line;System Ok;500;500
27-03-2023 19:15;De-Ballast;Running De-Ballast;496;0;3,38;3,35;0,01;12,9;1012;51,837;110,7;System In Line;System Ok;500;500
27-03-2023 19:15;De-Ballast;Running De-Ballast;511;0;3,37;3,35;0,01;12,9;1017;51,844;111,4;System In Line;System Ok;500;500
27-03-2023 19:15;De-Ballast;Running De-Ballast;497;0;3,22;3,22;0,02;12,9;1014;51,844;112,3;System In Line;System Ok;500;500
27-03-2023 19:15;De-Ballast;Running De-Ballast;515;0;3,41;3,4;0,01;12,8;1018;51,84;113;System In Line;System Ok;500;500
27-03-2023 19:15;De-Ballast;Running De-Ballast;491;0;3,23;3,24;0;12,8;1015;51,844;113,8;System In Line;System Ok;500;500
27-03-2023 19:15;De-Ballast;Running De-Ballast;508;0;3,43;3,43;0,01;12,8;1014;51,845;114,5;System In Line;System Ok;500;500
27-03-2023 19:15;De-Ballast;Running De-Ballast;492;0;3,28;3,27;0;12,8;1018;51,846;115,3;System In Line;System Ok;500;500
27-03-2023 19:16;De-Ballast;Running De-Ballast;509;0;3,44;3,48;0;12,8;1016;51,846;116;System In Line;System Ok;500;500
27-03-2023 19:16;De-Ballast;Running De-Ballast;493;0;3,29;3,29;0,01;12,8;1013;51,845;116,9;System In Line;System Ok;500;500
27-03-2023 19:16;De-Ballast;Running De-Ballast;507;0;3,45;3,43;0,01;12,8;1022;51,842;117,5;System In Line;System Ok;500;500
27-03-2023 19:16;De-Ballast;Running De-Ballast;493;0;3,34;3,33;0,02;12,8;1018;51,843;118,4;System In Line;System Ok;500;500
27-03-2023 19:16;De-Ballast;Running De-Ballast;505;0;3,34;3,32;0,02;12,8;1010;51,846;119,1;System In Line;System Ok;500;500
27-03-2023 19:16;De-Ballast;Running De-Ballast;494;0;3,43;3,42;0,01;12,8;1015;51,845;119,9;System In Line;System Ok;500;500
27-03-2023 19:16;De-Ballast;Running De-Ballast;504;0;3,3;3,29;0,01;12,8;1018;51,848;120,6;System In Line;System Ok;500;500
27-03-2023 19:16;De-Ballast;Running De-Ballast;496;0;3,42;3,42;0;12,9;1017;51,84;121,4;System In Line;System Ok;500;500
27-03-2023 19:16;De-Ballast;Running De-Ballast;501;0;3,28;3,26;0,01;12,8;1015;51,847;122,1;System In Line;System Ok;500;500
27-03-2023 19:16;De-Ballast;Running De-Ballast;497;0;3,51;3,5;0,01;12,8;1015;51,842;123;System In Line;System Ok;500;500
27-03-2023 19:16;De-Ballast;Running De-Ballast;497;0;3,22;3,23;0,01;12,8;1008;51,845;123,7;System In Line;System Ok;500;500
27-03-2023 19:17;De-Ballast;Running De-Ballast;503;0;3,51;3,52;0,01;12,8;1011;51,848;124,5;System In Line;System Ok;500;500
27-03-2023 19:17;De-Ballast;Running De-Ballast;501;0;3,27;3,26;0,01;12,8;1019;51,844;125,2;System In Line;System Ok;500;500
27-03-2023 19:17;De-Ballast;Running De-Ballast;499;0;3,43;3,43;0,01;12,8;1017;51,846;126;System In Line;System Ok;500;500
27-03-2023 19:17;De-Ballast;Running De-Ballast;499;0;3,26;3,26;0;12,8;1011;51,844;126,7;System In Line;System Ok;500;500
27-03-2023 19:17;De-Ballast;Running De-Ballast;507;0;3,45;3,47;0;12,8;1019;51,848;127,5;System In Line;System Ok;500;500
27-03-2023 19:17;De-Ballast;Running De-Ballast;495;0;3,27;3,27;0;12,8;1011;51,84;128,2;System In Line;System Ok;500;500
27-03-2023 19:17;De-Ballast;Running De-Ballast;505;0;3,4;3,38;0,01;12,8;1016;51,846;129,1;System In Line;System Ok;500;500
27-03-2023 19:17;De-Ballast;Running De-Ballast;498;0;3,34;3,32;0,01;12,8;1013;51,845;129,8;System In Line;System Ok;500;500
27-03-2023 19:17;De-Ballast;Running De-Ballast;494;0;3,29;3,29;0,01;12,8;1013;51,842;130,6;System In Line;System Ok;500;500
27-03-2023 19:17;De-Ballast;Running De-Ballast;507;0;3,38;3,38;0,01;12,8;1020;51,845;131,3;System In Line;System Ok;500;500
27-03-2023 19:18;De-Ballast;Running De-Ballast;492;0;3,35;3,36;0;12,8;1025;51,847;132,1;System In Line;System Ok;500;500
27-03-2023 19:18;De-Ballast;Running De-Ballast;503;0;3,29;3,29;0;12,8;1018;51,845;132,8;System In Line;System Ok;500;500
27-03-2023 19:18;De-Ballast;Running De-Ballast;497;0;3,49;3,47;0,01;12,8;1014;51,847;133,6;System In Line;System Ok;500;500
27-03-2023 19:18;De-Ballast;Running De-Ballast;501;0;3,3;3,29;0,01;12,8;1021;51,84;134,3;System In Line;System Ok;500;500
27-03-2023 19:18;De-Ballast;Running De-Ballast;499;0;3,35;3,34;0,01;12,8;1020;51,841;135,2;System In Line;System Ok;500;500
27-03-2023 19:18;De-Ballast;Running De-Ballast;504;0;3,43;3,41;0,01;12,8;1017;51,839;135,9;System In Line;System Ok;500;500
27-03-2023 19:18;De-Ballast;Running De-Ballast;497;0;3,28;3,29;0,01;12,8;1011;51,844;136,7;System In Line;System Ok;500;500
27-03-2023 19:18;De-Ballast;Running De-Ballast;503;0;3,38;3,37;0,01;12,8;1021;51,842;137,4;System In Line;System Ok;500;500
27-03-2023 19:18;De-Ballast;Running De-Ballast;494;0;3,34;3,34;0,01;12,8;1022;51,846;138,2;System In Line;System Ok;500;500
27-03-2023 19:18;De-Ballast;Running De-Ballast;506;0;3,34;3,33;0,01;12,8;1025;51,844;138,9;System In Line;System Ok;500;500
27-03-2023 19:18;De-Ballast;Running De-Ballast;492;0;3,34;3,33;0;12,8;1010;51,842;139,8;System In Line;System Ok;500;500
27-03-2023 19:19;De-Ballast;Running De-Ballast;508;0;3,34;3,37;0;12,8;1011;51,843;140,5;System In Line;System Ok;500;500
27-03-2023 19:19;De-Ballast;Running De-Ballast;497;0;3,38;3,36;0;12,8;1022;51,847;141,3;System In Line;System Ok;500;500
27-03-2023 19:19;De-Ballast;Running De-Ballast;500;0;3,33;3,31;0,01;12,8;1022;51,846;142;System In Line;System Ok;500;500
27-03-2023 19:19;De-Ballast;Running De-Ballast;501;0;3,43;3,41;0,01;12,8;1012;51,848;142,8;System In Line;System Ok;500;500
27-03-2023 19:19;De-Ballast;Running De-Ballast;498;0;3,27;3,25;0,01;12,8;1013;51,84;143,5;System In Line;System Ok;500;500
27-03-2023 19:19;De-Ballast;Running De-Ballast;504;0;3,41;3,4;0,02;12,8;1025;51,843;144,3;System In Line;System Ok;500;500
27-03-2023 19:19;De-Ballast;Running De-Ballast;493;0;3,31;3,3;0,02;12,8;1014;51,843;145;System In Line;System Ok;500;500
27-03-2023 19:19;De-Ballast;Running De-Ballast;505;0;3,41;3,4;0,01;12,8;1015;51,848;145,9;System In Line;System Ok;500;500
27-03-2023 19:19;De-Ballast;Running De-Ballast;499;0;3,31;3,29;0,01;12,8;1021;51,841;146,6;System In Line;System Ok;500;500
27-03-2023 19:19;De-Ballast;Running De-Ballast;500;0;3,41;3,41;0,02;12,8;1029;51,84;147,4;System In Line;System Ok;500;500
27-03-2023 19:19;De-Ballast;Running De-Ballast;499;0;3,28;3,27;0,01;12,8;1019;51,848;148,1;System In Line;System Ok;500;500
27-03-2023 19:20;De-Ballast;Running De-Ballast;501;0;3,42;3,41;0,01;12,8;1022;51,847;148,9;System In Line;System Ok;500;500
27-03-2023 19:20;De-Ballast;Running De-Ballast;496;0;3,28;3,29;0,01;12,8;1019;51,84;149,6;System In Line;System Ok;500;500
27-03-2023 19:20;De-Ballast;Running De-Ballast;507;0;3,34;3,31;0,01;12,8;1020;51,843;150,5;System In Line;System Ok;500;500
27-03-2023 19:20;De-Ballast;Running De-Ballast;492;0;3,38;3,37;0,01;12,8;1027;51,84;151,1;System In Line;System Ok;500;500
27-03-2023 19:20;De-Ballast;Running De-Ballast;506;0;3,31;3,3;0,01;12,8;1019;51,841;152;System In Line;System Ok;500;500
27-03-2023 19:20;De-Ballast;Running De-Ballast;495;0;3,36;3,35;0;12,8;1016;51,845;152,7;System In Line;System Ok;500;500
27-03-2023 19:20;De-Ballast;Running De-Ballast;506;0;3,37;3,38;0;12,8;1016;51,847;153,5;System In Line;System Ok;500;500
27-03-2023 19:20;De-Ballast;Running De-Ballast;493;0;3,34;3,35;0,01;12,8;1021;51,846;154,2;System In Line;System Ok;500;500
27-03-2023 19:20;De-Ballast;Running De-Ballast;506;0;3,38;3,36;0;12,9;1015;51,848;155;System In Line;System Ok;500;500
27-03-2023 19:20;De-Ballast;Running De-Ballast;497;0;3,32;3,31;0,01;12,9;1021;51,849;155,7;System In Line;System Ok;500;500
27-03-2023 19:20;De-Ballast;Running De-Ballast;498;0;3,43;3,41;0,01;12,9;1019;51,841;156,6;System In Line;System Ok;500;500
27-03-2023 19:21;De-Ballast;Running De-Ballast;501;0;3,28;3,29;0,02;12,9;1022;51,846;157,3;System In Line;System Ok;500;500
27-03-2023 19:21;De-Ballast;Running De-Ballast;495;0;3,36;3,35;0,02;12,9;1023;51,853;158,1;System In Line;System Ok;500;500
27-03-2023 19:21;De-Ballast;Running De-Ballast;502;0;3,35;3,35;0;12,9;1018;51,851;158,8;System In Line;System Ok;500;500
27-03-2023 19:21;De-Ballast;Running De-Ballast;499;0;3,31;3,31;0,01;12,9;1016;51,851;159,6;System In Line;System Ok;500;500
27-03-2023 19:21;De-Ballast;Running De-Ballast;502;0;3,32;3,31;0,01;12,9;1022;51,844;160,3;System In Line;System Ok;500;500
27-03-2023 19:21;De-Ballast;Running De-Ballast;496;0;3,41;3,37;0,01;12,9;1020;51,843;161,1;System In Line;System Ok;500;500
27-03-2023 19:21;De-Ballast;Running De-Ballast;498;0;3,26;3,25;0,01;12,9;1020;51,848;161,8;System In Line;System Ok;500;500
27-03-2023 19:21;De-Ballast;Running De-Ballast;506;0;3,44;3,41;0,02;12,9;1023;51,839;162,7;System In Line;System Ok;500;500
27-03-2023 19:21;De-Ballast;Running De-Ballast;492;0;3,29;3,26;0,02;12,9;1021;51,842;163,4;System In Line;System Ok;500;500
27-03-2023 19:21;De-Ballast;Running De-Ballast;505;0;3,4;3,38;0,02;12,9;1022;51,845;164,2;System In Line;System Ok;500;500
27-03-2023 19:21;De-Ballast;Running De-Ballast;494;0;3,31;3,27;0,01;12,9;1019;51,845;164,9;System In Line;System Ok;500;500
27-03-2023 19:22;De-Ballast;Running De-Ballast;503;0;3,37;3,36;0,01;12,9;1012;51,842;165,7;System In Line;System Ok;500;500
27-03-2023 19:22;De-Ballast;Running De-Ballast;498;0;3,35;3,35;0;12,9;1018;51,843;166,4;System In Line;System Ok;500;500
27-03-2023 19:22;De-Ballast;Running De-Ballast;500;0;3,35;3,33;0,01;12,9;1023;51,842;167,2;System In Line;System Ok;500;500
27-03-2023 19:22;De-Ballast;Running De-Ballast;499;0;3,35;3,33;0,01;12,9;1011;51,844;167,9;System In Line;System Ok;500;500
27-03-2023 19:22;De-Ballast;Running De-Ballast;499;0;3,34;3,34;0,01;12,9;1014;51,838;168,8;System In Line;System Ok;500;500
27-03-2023 19:22;De-Ballast;Running De-Ballast;500;0;3,38;3,34;0,01;12,9;1021;51,843;169,5;System In Line;System Ok;500;500
27-03-2023 19:22;De-Ballast;Running De-Ballast;494;0;3,3;3,3;0,01;12,9;1015;51,844;170,3;System In Line;System Ok;500;500
27-03-2023 19:22;De-Ballast;Running De-Ballast;505;0;3,37;3,36;0,02;12,9;1019;51,847;171;System In Line;System Ok;500;500
27-03-2023 19:22;De-Ballast;Running De-Ballast;493;0;3,28;3,27;0,01;12,9;1020;51,845;171,8;System In Line;System Ok;500;500
27-03-2023 19:22;De-Ballast;Running De-Ballast;503;0;3,41;3,38;0,01;12,9;1022;51,846;172,5;System In Line;System Ok;500;500
27-03-2023 19:22;De-Ballast;Running De-Ballast;495;0;3,28;3,27;0,01;12,8;1031;51,847;173,3;System In Line;System Ok;500;500
27-03-2023 19:23;De-Ballast;Running De-Ballast;503;0;3,36;3,36;0,01;12,8;1024;51,849;174;System In Line;System Ok;500;500
27-03-2023 19:23;De-Ballast;Running De-Ballast;501;0;3,34;3,34;0,01;12,8;1014;51,846;174,9;System In Line;System Ok;500;500
27-03-2023 19:23;De-Ballast;Running De-Ballast;492;0;3,28;3,28;0,01;12,8;1023;51,84;175,6;System In Line;System Ok;500;500
27-03-2023 19:23;De-Ballast;Running De-Ballast;506;0;3,31;3,3;0;12,8;1017;51,843;176,4;System In Line;System Ok;500;500
27-03-2023 19:23;De-Ballast;Running De-Ballast;490;0;3,35;3,34;0;12,8;1020;51,844;177,1;System In Line;System Ok;500;500
27-03-2023 19:23;De-Ballast;Running De-Ballast;503;0;3,29;3,27;0;12,8;1018;51,841;177,9;System In Line;System Ok;500;500
27-03-2023 19:23;De-Ballast;Running De-Ballast;499;0;3,4;3,39;0,01;12,8;1021;51,841;178,6;System In Line;System Ok;500;500
27-03-2023 19:23;De-Ballast;Running De-Ballast;496;0;3,26;3,25;0,01;12,8;1019;51,846;179,4;System In Line;System Ok;500;500
27-03-2023 19:23;De-Ballast;Running De-Ballast;500;0;3,4;3,41;0,01;12,8;1016;51,84;180,1;System In Line;System Ok;500;500
27-03-2023 19:23;De-Ballast;Running De-Ballast;498;0;3,3;3,28;0,01;12,8;1019;51,835;181;System In Line;System Ok;500;500
27-03-2023 19:23;De-Ballast;Running De-Ballast;498;0;3,4;3,38;0,01;12,8;1019;51,842;181,7;System In Line;System Ok;500;500
27-03-2023 19:24;De-Ballast;Running De-Ballast;497;0;3,28;3,27;0,01;12,9;1019;51,845;182,5;System In Line;System Ok;500;500
27-03-2023 19:24;De-Ballast;Running De-Ballast;503;0;3,39;3,38;0,01;12,9;1017;51,841;183,2;System In Line;System Ok;500;500
27-03-2023 19:24;De-Ballast;Running De-Ballast;496;0;3,31;3,29;0,01;12,8;1016;51,85;184;System In Line;System Ok;500;500
27-03-2023 19:24;De-Ballast;Running De-Ballast;502;0;3,39;3,36;0,01;12,8;1015;51,846;184,7;System In Line;System Ok;500;500
27-03-2023 19:24;De-Ballast;Running De-Ballast;496;0;3,29;3,27;0,01;12,8;1025;51,845;185,5;System In Line;System Ok;500;500
27-03-2023 19:24;De-Ballast;Running De-Ballast;500;0;3,39;3,38;0,02;12,8;1019;51,842;186,2;System In Line;System Ok;500;500
27-03-2023 19:24;De-Ballast;Running De-Ballast;497;0;3,24;3,25;0,01;12,8;1015;51,846;187,1;System In Line;System Ok;500;500
27-03-2023 19:24;De-Ballast;Running De-Ballast;505;0;3,3;3,3;0;12,8;1017;51,848;187,7;System In Line;System Ok;500;500
27-03-2023 19:24;De-Ballast;Running De-Ballast;516;0;3,17;3,18;0,01;12,8;1014;51,85;188,6;System In Line;System Ok;500;500
27-03-2023 19:24;De-Ballast;Running De-Ballast;507;0;3,31;3,31;0,01;12,8;1007;51,849;189,3;System In Line;System Ok;500;500
27-03-2023 19:24;De-Ballast;Running De-Ballast;511;0;3,27;3,26;0,01;12,8;1015;51,847;190,2;System In Line;System Ok;500;500
27-03-2023 19:25;De-Ballast;Running De-Ballast;505;0;3,26;3,25;0,01;12,8;1023;51,848;190,9;System In Line;System Ok;500;500
27-03-2023 19:25;De-Ballast;Running De-Ballast;507;0;3,32;3,31;0,01;12,8;1014;51,844;191,7;System In Line;System Ok;500;500
27-03-2023 19:25;De-Ballast;Running De-Ballast;507;0;3,25;3,23;0,01;12,8;1012;51,844;192,4;System In Line;System Ok;500;500
27-03-2023 19:25;De-Ballast;Running De-Ballast;507;0;3,32;3,3;0,01;12,8;1018;51,841;193,3;System In Line;System Ok;500;500
27-03-2023 19:25;De-Ballast;Running De-Ballast;491;0;3,33;3,31;0,02;12,8;1023;51,842;194;System In Line;System Ok;500;500
27-03-2023 19:25;De-Ballast;Running De-Ballast;496;0;3,44;3,44;0,01;12,8;1017;51,844;194,8;System In Line;System Ok;500;500
27-03-2023 19:25;De-Ballast;Running De-Ballast;486;0;3,26;3,24;0,01;12,8;1022;51,843;195,5;System In Line;System Ok;500;500
27-03-2023 19:25;De-Ballast;Running De-Ballast;496;0;3,45;3,46;0,01;12,8;1019;51,847;196,3;System In Line;System Ok;500;500
27-03-2023 19:25;De-Ballast;Running De-Ballast;485;0;3,26;3,27;0;12,8;1016;51,841;197;System In Line;System Ok;500;500
27-03-2023 19:25;De-Ballast;Running De-Ballast;500;0;3,44;3,43;0;12,8;1026;51,843;197,8;System In Line;System Ok;500;500
27-03-2023 19:25;De-Ballast;Running De-Ballast;483;0;3,22;3,22;0,01;12,8;1019;51,844;198,5;System In Line;System Ok;500;500
27-03-2023 19:26;De-Ballast;Running De-Ballast;509;0;3,34;3,33;0,01;12,8;1012;51,848;199,3;System In Line;System Ok;500;500
27-03-2023 19:26;De-Ballast;Running De-Ballast;491;0;3,19;3,19;0,01;12,8;1023;51,843;200;System In Line;System Ok;500;500
27-03-2023 19:26;De-Ballast;Running De-Ballast;513;0;3,3;3,28;0;12,8;1016;51,846;200,8;System In Line;System Ok;500;500
27-03-2023 19:26;De-Ballast;Running De-Ballast;494;0;3,32;3,32;0;12,8;1020;51,845;201,5;System In Line;System Ok;500;500
27-03-2023 19:26;De-Ballast;Running De-Ballast;505;0;3,28;3,3;0;12,8;1022;51,844;202,4;System In Line;System Ok;500;500
27-03-2023 19:26;De-Ballast;Running De-Ballast;494;0;3,32;3,33;0,01;12,8;1018;51,844;203;System In Line;System Ok;500;500
27-03-2023 19:26;De-Ballast;Running De-Ballast;500;0;3,33;3,32;0,01;12,8;1014;51,849;203,9;System In Line;System Ok;500;500
27-03-2023 19:26;De-Ballast;Running De-Ballast;499;0;3,31;3,29;0,01;12,8;1014;51,844;204,6;System In Line;System Ok;500;500
27-03-2023 19:26;De-Ballast;Running De-Ballast;496;0;3,36;3,36;0,01;12,8;1019;51,845;205,4;System In Line;System Ok;500;500
27-03-2023 19:26;De-Ballast;Running De-Ballast;500;0;3,26;3,27;0,01;12,8;1015;51,842;206,1;System In Line;System Ok;500;500
27-03-2023 19:26;De-Ballast;Running De-Ballast;492;0;3,38;3,38;0;12,8;1006;51,847;206,9;System In Line;System Ok;500;500
27-03-2023 19:27;De-Ballast;Running De-Ballast;504;0;3,25;3,22;0,01;12,8;1018;51,842;207,6;System In Line;System Ok;500;500
27-03-2023 19:27;De-Ballast;Running De-Ballast;494;0;3,4;3,39;0,02;12,8;1012;51,842;208,4;System In Line;System Ok;500;500
27-03-2023 19:27;De-Ballast;Running De-Ballast;504;0;3,27;3,24;0,02;12,8;1010;51,844;209,1;System In Line;System Ok;500;500
27-03-2023 19:27;De-Ballast;Running De-Ballast;492;0;3,33;3,3;0,01;12,8;1011;51,841;210;System In Line;System Ok;500;500
27-03-2023 19:27;De-Ballast;Running De-Ballast;508;0;3,33;3,32;0,01;12,8;1024;51,842;210,7;System In Line;System Ok;500;500
27-03-2023 19:27;De-Ballast;Running De-Ballast;494;0;3,26;3,26;0,01;12,8;1024;51,84;211,5;System In Line;System Ok;500;500
27-03-2023 19:27;De-Ballast;Running De-Ballast;506;0;3,38;3,37;0;12,8;1017;51,846;212,2;System In Line;System Ok;500;500
27-03-2023 19:27;De-Ballast;Running De-Ballast;500;0;3,24;3,24;0,01;12,8;1024;51,846;213;System In Line;System Ok;500;500
27-03-2023 19:27;De-Ballast;Running De-Ballast;499;0;3,39;3,36;0,01;12,8;1024;51,845;213,7;System In Line;System Ok;500;500
27-03-2023 19:27;De-Ballast;Running De-Ballast;500;0;3,2;3,19;0,02;12,8;1029;51,842;214,6;System In Line;System Ok;500;500
27-03-2023 19:27;De-Ballast;Running De-Ballast;496;0;3,37;3,37;0,02;12,8;1022;51,848;215,2;System In Line;System Ok;500;500
27-03-2023 19:28;De-Ballast;Running De-Ballast;499;0;3,23;3,23;0,01;12,8;1014;51,838;216,1;System In Line;System Ok;500;500
27-03-2023 19:28;De-Ballast;Running De-Ballast;504;0;3,37;3,37;0;12,8;1015;51,847;216,8;System In Line;System Ok;500;500
27-03-2023 19:28;De-Ballast;Running De-Ballast;499;0;3,23;3,23;0;12,8;1013;51,843;217,6;System In Line;System Ok;500;500
27-03-2023 19:28;De-Ballast;Running De-Ballast;502;0;3,38;3,37;0;12,8;1010;51,842;218,3;System In Line;System Ok;500;500
27-03-2023 19:28;De-Ballast;Running De-Ballast;501;0;3,29;3,26;0,01;12,8;1014;51,844;219,1;System In Line;System Ok;500;500
27-03-2023 19:28;De-Ballast;Running De-Ballast;497;0;3,29;3,3;0,01;12,8;1012;51,845;219,8;System In Line;System Ok;500;500
27-03-2023 19:28;De-Ballast;Running De-Ballast;504;0;3,32;3,32;0,01;12,8;1015;51,846;220,7;System In Line;System Ok;500;500
27-03-2023 19:28;De-Ballast;Running De-Ballast;496;0;3,29;3,29;0;12,8;1014;51,839;221,4;System In Line;System Ok;500;500
27-03-2023 19:28;De-Ballast;Running De-Ballast;503;0;3,32;3,3;0;12,8;1014;51,843;222,2;System In Line;System Ok;500;500
27-03-2023 19:28;De-Ballast;Running De-Ballast;497;0;3,28;3,26;0,02;12,8;1010;51,845;222,9;System In Line;System Ok;500;500
27-03-2023 19:28;De-Ballast;Running De-Ballast;506;0;3,33;3,31;0,02;12,8;1013;51,845;223,7;System In Line;System Ok;500;500
27-03-2023 19:29;De-Ballast;Running De-Ballast;496;0;3,28;3,27;0,01;12,8;1019;51,844;224,4;System In Line;System Ok;500;500
27-03-2023 19:29;De-Ballast;Running De-Ballast;503;0;3,34;3,33;0,01;12,8;1010;51,848;225,3;System In Line;System Ok;500;500
27-03-2023 19:29;De-Ballast;Running De-Ballast;497;0;3,24;3,24;0,01;12,8;1022;51,845;225,9;System In Line;System Ok;500;500
27-03-2023 19:29;De-Ballast;Running De-Ballast;507;0;3,33;3,36;0;12,8;1024;51,842;226,8;System In Line;System Ok;500;500
27-03-2023 19:29;De-Ballast;Running De-Ballast;494;0;3,25;3,27;0;12,8;1014;51,844;227,5;System In Line;System Ok;500;500
27-03-2023 19:29;De-Ballast;Running De-Ballast;505;0;3,35;3,32;0;12,8;1021;51,842;228,3;System In Line;System Ok;500;500
27-03-2023 19:29;De-Ballast;Running De-Ballast;500;0;3,28;3,26;0,01;12,8;1028;51,849;229;System In Line;System Ok;500;500
